best_epoch,best_val_loss_model_space,config_alignn_layers,config_batch_size,config_gcn_layers,config_hidden_features,config_loss,config_lr,config_weight_decay,done_x,elapsed_seconds,epoch,iterations_since_restore,run_group,time_since_restore,time_this_iter_s,time_total_s,train_loss_model_space,training_iteration,trial_id,trial_name,val_loss_model_space,val_mae,val_r2,val_rmse,trial_id_short,trial_order_within_shard,selected_best_epoch,selected_val_loss_model_space,max_epoch,reported_rows,final_time_total_s,status,done_y,trial_order
7,0.16047563447208,4,4,2,64,smoothl1,0.0015788514503775,2.147438469280577e-05,False,98.74835300445557,7,7,group_A,100.30860185623168,13.882256269454956,100.30860185623168,0.2278476956492342,7,8c899e1a,"trainable_8c899e1a_65_alignn_layers=4,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0016,weight_decay=0.0000_2026-07-09_02-51-59",0.16047563447208,0.5995986476958763,0.5641999889898146,0.797454625971337,8c899e1a,65,7,0.16047563447208,8,8,114.22459840774536,ASHA-stopped,True,99
4,0.1337466387363968,1,8,2,128,smoothl1,0.0019908212414649,3.0263623280606527e-06,False,33.961244106292725,4,4,group_B,35.52285099029541,8.330561876296997,35.52285099029541,0.2161666300537713,4,085798ef,"trainable_085798ef_35_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0020,weight_decay=0.0000_2026-07-09_02-51-49",0.1337466387363968,0.5556976693637176,0.6509869282566695,0.7136466143952973,085798ef,35,4,0.1337466387363968,8,8,69.14113712310791,ASHA-stopped,True,100
7,0.1344313143244969,3,8,3,128,smoothl1,0.0008587412728727,1.4631335324825916e-05,False,69.8698079586029,7,7,group_B,71.45356798171997,10.017927885055542,71.45356798171997,0.202652259954816,7,ae7575ad,"trainable_ae7575ad_36_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_02-52-12",0.1344313143244969,0.537135370507071,0.6419049001233497,0.7228722487138329,ae7575ad,36,7,0.1344313143244969,8,8,81.58438396453857,ASHA-stopped,True,101
4,0.2937933527445667,1,4,2,256,mse,0.0017476986846168,1.2057129594586504e-06,False,43.278204917907715,4,4,group_B,44.6748263835907,10.991370916366575,44.6748263835907,0.6721797811113901,4,db09897b,"trainable_db09897b_37_alignn_layers=1,batch_size=4,gcn_layers=2,hidden_features=256,loss=mse,lr=0.0017,weight_decay=0.0000_2026-07-09_02-52-33",0.2937933527445667,0.5666257038520343,0.6249813134452877,0.739756547045536,db09897b,37,4,0.2937933527445667,8,8,87.32789254188538,ASHA-stopped,True,102
47,0.0607223647976757,1,8,3,64,smoothl1,0.0005973625631671,1.6231031086848168e-06,False,403.4442720413208,47,47,group_A,404.9006485939026,8.510055541992188,404.9006485939026,0.0678149300594915,47,ba5fc5f4,"trainable_ba5fc5f4_66_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-52-04",0.0607223647976757,0.3480811996970736,0.8338059054607552,0.4924590887268563,ba5fc5f4,66,47,0.0607223647976757,50,50,430.5880270004273,full-budget,True,103
27,0.0740702095485869,1,8,3,64,smoothl1,0.000499204436604,2.522533311336008e-06,False,232.34294772148132,27,27,group_A,233.88393330574036,8.577484369277954,233.88393330574036,0.0980893803896521,27,95971f48,"trainable_95971f48_67_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-53-11",0.0740702095485869,0.3876014958578354,0.8064976163131669,0.5313803896230193,95971f48,67,27,0.0740702095485869,32,32,276.87849402427673,ASHA-stopped,True,104
30,0.0700988181073356,3,8,1,128,smoothl1,0.0011464053351118,2.6234711602116076e-05,False,284.29409670829773,30,30,group_B,285.7678151130676,9.427643537521362,285.7678151130676,0.0893252557578881,30,6985a9ae,"trainable_6985a9ae_38_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_02-53-07",0.0700988181073356,0.3575646505277197,0.8054799375364845,0.5327758902367057,6985a9ae,38,30,0.0700988181073356,32,32,304.7469630241394,ASHA-stopped,True,105
8,0.2826961092847995,3,4,3,64,mse,0.0012972124544179,5.7035958553355655e-06,True,108.5146837234497,8,8,group_B,110.03727841377258,13.481405019760132,110.03727841377258,0.6565844052329591,8,da0adc8a,"trainable_da0adc8a_39_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=64,loss=mse,lr=0.0013,weight_decay=0.0000_2026-07-09_02-53-23",0.2826961092847995,0.5626236420921549,0.6391466305881432,0.725650912400625,da0adc8a,39,8,0.2826961092847995,8,8,110.03727841377258,ASHA-stopped,True,106
31,0.073178278331561,3,8,2,128,smoothl1,0.0016129584380663,1.0124892685345086e-05,False,310.36009430885315,31,31,group_B,311.88876366615295,9.919625997543337,311.88876366615295,0.0888021231958197,31,77fbd6ab,"trainable_77fbd6ab_40_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0016,weight_decay=0.0000_2026-07-09_02-53-25",0.073178278331561,0.3691236143785604,0.796627237574342,0.5447644478490608,77fbd6ab,40,31,0.073178278331561,32,32,321.9379587173462,ASHA-stopped,True,107
27,0.0802831781643723,1,8,3,64,smoothl1,0.0003940578685066,1.2649726395866435e-06,False,235.29675579071045,27,27,group_A,236.8843529224396,8.691519498825073,236.8843529224396,0.1003120332598254,27,ecc0a9f4,"trainable_ecc0a9f4_68_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-53-20",0.0802831781643723,0.4151731796683605,0.7931134022389286,0.5494504610155232,ecc0a9f4,68,27,0.0802831781643723,32,32,280.3332393169403,ASHA-stopped,True,108
7,0.1418810553020901,1,8,3,64,smoothl1,0.0007806252387208,4.878451613264763e-06,False,60.7917845249176,7,7,group_A,62.43948602676392,8.649336814880371,62.43948602676392,0.2017222783081307,7,e67c4b41,"trainable_e67c4b41_69_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_02-54-01",0.1418810553020901,0.5674238616954679,0.629517141823648,0.7352692820758466,e67c4b41,69,7,0.1418810553020901,8,8,70.94631242752075,ASHA-stopped,True,109
2,0.1870834086898458,3,8,4,192,smoothl1,0.0018932413945823,8.235301376325148e-06,False,21.177929401397705,2,2,group_B,22.741905212402344,10.162333726882936,22.741905212402344,0.2393449458383744,2,2d1bf9f6,"trainable_2d1bf9f6_41_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0019,weight_decay=0.0000_2026-07-09_02-53-58",0.1870834086898458,0.6791645826001635,0.5056401252654478,0.8493446783463898,2d1bf9f6,41,2,0.1870834086898458,8,8,84.57780814170837,ASHA-stopped,True,110
6,0.3544480366208566,3,4,3,128,mse,0.0010408689078895,1.921573842796673e-05,False,83.66801571846008,6,6,group_B,85.21080803871155,14.09628963470459,85.21080803871155,0.644290240224907,6,f6291280,"trainable_f6291280_42_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0010,weight_decay=0.0000_2026-07-09_02-54-38",0.3544480366208566,0.6305096776939972,0.5475573774807911,0.8125388194425368,f6291280,42,6,0.3544480366208566,8,8,113.08262777328493,ASHA-stopped,True,111
47,0.055967683943294,1,8,3,64,smoothl1,0.0007040684976381,1.6818305783944468e-05,False,400.6492395401001,47,47,group_A,402.1456778049469,8.455404996871948,402.1456778049469,0.0659428870727242,47,4b40b9f2,"trainable_4b40b9f2_70_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_02-54-24",0.055967683943294,0.3345908618826433,0.8494577064246908,0.4686964104572634,4b40b9f2,70,47,0.055967683943294,50,50,427.671941280365,full-budget,True,112
47,0.0561531220400144,1,8,3,64,smoothl1,0.0006520855603569,6.359540403868527e-06,False,406.0305109024048,47,47,group_A,407.5216472148895,8.579899549484253,407.5216472148895,0.066694638848187,47,71785416,"trainable_71785416_71_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_02-55-34",0.0561531220400144,0.3411632025588723,0.8508375775528889,0.4665434291681778,71785416,71,47,0.0561531220400144,50,50,433.4703152179718,full-budget,True,113
3,0.1379900245912491,4,8,2,64,smoothl1,0.0016564959712035,3.853923859234612e-06,False,32.04859733581543,3,3,group_B,33.625184535980225,10.451189756393433,33.625184535980225,0.2277506351559236,3,83627a60,"trainable_83627a60_43_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0017,weight_decay=0.0000_2026-07-09_02-55-19",0.1379900245912491,0.5647783222456932,0.6397623833045281,0.7250315302181403,83627a60,43,3,0.1379900245912491,8,8,85.12517619132996,ASHA-stopped,True,114
27,0.0741799573497797,1,8,3,64,smoothl1,0.000442946580144,3.319705627796976e-06,False,231.0872766971588,27,27,group_A,232.60034227371216,8.527671337127686,232.60034227371216,0.0993033499408505,27,b09a6893,"trainable_b09a6893_72_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-55-38",0.0741799573497797,0.3933079307668438,0.8087957358404478,0.5282155109186503,b09a6893,72,27,0.0741799573497797,32,32,275.35565876960754,ASHA-stopped,True,115
48,0.0557471051289842,3,8,1,256,smoothl1,0.0004289287515695,4.571764868206514e-05,False,456.4471392631531,48,48,group_B,457.812406539917,9.649070262908936,457.812406539917,0.0455736164898759,48,671f32a0,"trainable_671f32a0_44_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-56-06",0.0557471051289842,0.3154482208432857,0.8481176827657028,0.470777795034726,671f32a0,44,48,0.0557471051289842,50,50,476.8144345283508,full-budget,True,116
32,0.077252759041373,1,8,3,64,smoothl1,0.0005669415138161,3.0546619448872515e-05,True,273.57670640945435,32,32,group_A,275.12095832824707,8.477919340133667,275.12095832824707,0.0852488619499178,32,f6b5094e,"trainable_f6b5094e_73_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-56-30",0.077252759041373,0.3850477874906995,0.7816555090012131,0.564460404516943,f6b5094e,73,32,0.077252759041373,32,32,275.12095832824707,ASHA-stopped,True,117
8,0.2802974170950985,2,8,4,128,mse,0.0008648954453251,6.023705748957525e-06,True,78.97108268737793,8,8,group_B,80.5750138759613,9.798161029815674,80.5750138759613,0.5436832205471512,8,0332f285,"trainable_0332f285_45_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=128,loss=mse,lr=0.0009,weight_decay=0.0000_2026-07-09_02-57-15",0.2802974170950985,0.5619966871230768,0.6422084820547768,0.7225657693956703,0332f285,45,8,0.2802974170950985,8,8,80.5750138759613,ASHA-stopped,True,118
43,0.0545799266793346,2,8,1,128,smoothl1,0.0008572606989695,1.7967951962185915e-05,False,378.46185636520386,43,43,group_A,379.9391813278198,8.741049766540527,379.9391813278198,0.0483712808617131,43,60367fb3,"trainable_60367fb3_74_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_02-57-24",0.0545799266793346,0.3240912310887912,0.854442144696724,0.4608718552434216,60367fb3,74,43,0.0545799266793346,50,50,441.49490237236023,full-budget,True,119
6,0.1611123772131072,4,4,2,192,smoothl1,0.0005015418399403,1.3167837993784904e-05,False,86.97927689552307,6,6,group_B,88.48364686965942,14.60198426246643,88.48364686965942,0.2618251454423551,6,1cf9e292,"trainable_1cf9e292_46_alignn_layers=4,batch_size=4,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-57-34",0.1611123772131072,0.6054679855688849,0.5629064656514751,0.7986372347879812,1cf9e292,46,6,0.1611123772131072,8,8,117.42155742645264,ASHA-stopped,True,120
49,0.0570030949970401,2,8,1,128,smoothl1,0.0006911723765137,1.1146041255511656e-05,False,428.26425886154175,49,49,group_A,429.73091983795166,8.713979959487915,429.73091983795166,0.0581045632585981,49,b389ba2d,"trainable_b389ba2d_75_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_02-58-00",0.0570030949970401,0.3344244318881643,0.8436030416795501,0.4777233999169509,b389ba2d,75,49,0.0570030949970401,50,50,438.5697023868561,full-budget,True,121
7,0.1346574517548399,3,8,3,128,smoothl1,0.0014999067899871,5.382151359160386e-06,False,70.68588590621948,7,7,group_B,72.27475047111511,10.051106452941896,72.27475047111511,0.2032737159725079,7,9f3469db,"trainable_9f3469db_47_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0015,weight_decay=0.0000_2026-07-09_02-58-31",0.1346574517548399,0.5523864470020485,0.6505488414497638,0.7140943642734018,9f3469db,47,7,0.1346574517548399,8,8,82.4871118068695,ASHA-stopped,True,122
50,0.0569752176198615,2,8,1,128,smoothl1,0.0009933751968528,8.719080785721817e-06,True,439.5554928779602,50,50,group_A,441.01702070236206,8.740823984146118,441.01702070236206,0.0510482003800742,50,eb713251,"trainable_eb713251_76_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_02-58-44",0.0569752176198615,0.325712440832325,0.851046728612207,0.4662162278527228,eb713251,76,50,0.0569752176198615,50,50,441.01702070236206,full-budget,True,123
16,0.1320962191771262,3,4,1,64,smoothl1,0.0003608542561746,1.8527997437323065e-05,True,199.7701804637909,16,16,group_B,201.3391501903534,12.31696081161499,201.3391501903534,0.201512077641799,16,03d86608,"trainable_03d86608_48_alignn_layers=3,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-58-58",0.1320962191771262,0.5082735914679601,0.6126236119019686,0.7518460735291507,03d86608,48,16,0.1320962191771262,16,16,201.3391501903534,ASHA-stopped,True,124
3,0.2977549268928154,2,8,4,192,mse,0.0004586714755401,3.927666566312075e-06,False,30.14470386505127,3,3,group_B,31.68979120254517,9.831492900848389,31.68979120254517,0.6052416775417296,3,2a49b1c8,"trainable_2a49b1c8_49_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=192,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_02-59-23",0.2977549268928154,0.5681886884464322,0.6199244887141673,0.7447273567199145,2a49b1c8,49,3,0.2977549268928154,8,8,80.87982869148254,ASHA-stopped,True,125
16,0.1055311100192801,2,8,1,128,smoothl1,0.0006547285756222,5.278415660048835e-05,True,139.86931777000427,16,16,group_A,141.43351697921753,8.653502225875854,141.43351697921753,0.141494113360878,16,92cdb63d,"trainable_92cdb63d_77_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_02-59-20",0.1055311100192801,0.4602795460353282,0.7078134874211108,0.652968822982989,92cdb63d,77,16,0.1055311100192801,16,16,141.43351697921753,ASHA-stopped,True,126
31,0.067800248416249,3,8,2,128,smoothl1,0.000737090875498,1.6553930763269688e-06,False,303.0264594554901,31,31,group_B,304.5659670829773,9.731897354125977,304.5659670829773,0.0848036663002231,31,7c6f81a3,"trainable_7c6f81a3_50_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-00-24",0.067800248416249,0.3642768815926736,0.8211114965079441,0.5109207943629547,7c6f81a3,50,31,0.067800248416249,32,32,314.4767084121704,ASHA-stopped,True,127
40,0.0592208108987915,2,8,1,128,smoothl1,0.0006252198216744,6.792604548098325e-05,False,350.36157417297363,40,40,group_A,351.87004828453064,8.702248811721802,351.87004828453064,0.0594433007738537,40,06be5472,"trainable_06be5472_78_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0001_2026-07-09_03-00-25",0.0592208108987915,0.3346038499065874,0.8423025115799605,0.4797055593112677,06be5472,78,40,0.0592208108987915,50,50,439.32446670532227,full-budget,True,128
16,0.1116507626951686,4,4,3,64,smoothl1,0.0003306804771246,1.265494820162334e-06,True,239.25250625610352,16,16,group_B,240.74454927444455,14.853800773620604,240.74454927444455,0.1930013884967432,16,4895f252,"trainable_4895f252_51_alignn_layers=4,batch_size=4,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_03-00-31",0.1116507626951686,0.4895411527008657,0.7042005023293112,0.6569935097716851,4895f252,51,16,0.1116507626951686,16,16,240.74454927444455,ASHA-stopped,True,129
4,0.282777832614051,2,8,1,128,mse,0.0007326776224918,8.760913149032226e-05,False,35.25436735153198,4,4,group_A,36.89468050003052,8.683730840682983,36.89468050003052,0.5911581515382983,4,f56b1ae6,"trainable_f56b1ae6_79_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=mse,lr=0.0007,weight_decay=0.0001_2026-07-09_03-01-09",0.282777832614051,0.5751365002371565,0.6390423031614341,0.725755802402687,f56b1ae6,79,4,0.282777832614051,8,8,71.76744437217712,ASHA-stopped,True,130
16,0.0962227119142731,2,8,1,128,smoothl1,0.0004184274762115,3.792943182097138e-05,True,142.20273280143738,16,16,group_A,143.77123999595642,8.76610803604126,143.77123999595642,0.1416362648176236,16,c2718266,"trainable_c2718266_80_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-02-02",0.0962227119142731,0.4541662679143104,0.7469055007909451,0.6077202619686791,c2718266,80,16,0.0962227119142731,16,16,143.77123999595642,ASHA-stopped,True,131
8,0.3442838827453593,3,8,2,256,mse,0.0012951720020641,2.2882654349974206e-06,True,78.42045378684998,8,8,group_B,79.93567109107971,9.978959798812866,79.93567109107971,0.5509783181412743,8,bb74b733,"trainable_bb74b733_52_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=256,loss=mse,lr=0.0013,weight_decay=0.0000_2026-07-09_03-01-48",0.3442838827453593,0.6068335804089185,0.5605316260193476,0.8008038947339516,bb74b733,52,8,0.3442838827453593,8,8,79.93567109107971,ASHA-stopped,True,132
15,0.0927505996768121,3,8,1,64,smoothl1,0.0008059378182495,4.7267308766855854e-05,False,139.11749505996704,15,15,group_A,140.68436884880066,9.219427108764648,140.68436884880066,0.1501374893219083,15,4c980617,"trainable_4c980617_81_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-02-45",0.0927505996768121,0.4453691699729911,0.7489603363006464,0.6052482403459902,4c980617,81,15,0.0927505996768121,16,16,149.95184874534607,ASHA-stopped,True,133
7,0.1522675238983341,2,8,4,64,smoothl1,0.0009298929264804,2.757679210161215e-05,False,67.80584859848022,7,7,group_A,69.41116952896118,9.384183168411257,69.41116952896118,0.1983166682025647,7,b99a598f,"trainable_b99a598f_82_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=64,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-02-50",0.1522675238983341,0.5820606468377643,0.5978256022255901,0.7660719721491194,b99a598f,82,7,0.1522675238983341,8,8,79.08265280723572,ASHA-stopped,True,134
8,0.1649373670024846,1,4,3,64,smoothl1,0.001063142917523,1.6205795230532918e-05,True,86.82184648513794,8,8,group_A,88.43791794776917,10.867448091506958,88.43791794776917,0.2310508769177209,8,163cb1cb,"trainable_163cb1cb_83_alignn_layers=1,batch_size=4,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_03-02-55",0.1649373670024846,0.610115437056414,0.5458105606643358,0.8141058569606815,163cb1cb,83,8,0.1649373670024846,8,8,88.43791794776917,ASHA-stopped,True,135
7,0.1751641441116888,3,8,4,128,smoothl1,0.000542720357413,7.783341802569919e-06,False,72.94882130622864,7,7,group_B,74.55886101722717,10.356110334396362,74.55886101722717,0.1901271092099057,7,cb43ee0b,"trainable_cb43ee0b_53_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-02-47",0.1751641441116888,0.6304444005266883,0.5252389333840315,0.8323383624078124,cb43ee0b,53,7,0.1751641441116888,8,8,85.09406518936157,ASHA-stopped,True,136
7,0.3012196701512765,1,8,3,64,mse,0.0005259115378642,6.63056305113961e-06,False,59.980162143707275,7,7,group_A,61.59051132202149,8.573808670043945,61.59051132202149,0.5567517873682106,7,5a83bbe4,"trainable_5a83bbe4_84_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_03-03-17",0.3012196701512765,0.5866254515221144,0.6155018344326908,0.7490477422504986,5a83bbe4,84,7,0.3012196701512765,8,8,69.97007369995117,ASHA-stopped,True,137
27,0.0796747272292142,1,8,3,64,smoothl1,0.0003676114777199,5.7648928646078105e-06,False,234.41304659843445,27,27,group_A,235.97423315048215,8.614280223846436,235.97423315048215,0.1007756008726739,27,1f74d3bb,"trainable_1f74d3bb_85_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-04-17",0.0796747272292142,0.4143725683589758,0.7944793188689714,0.5476336531868687,1f74d3bb,85,27,0.0796747272292142,32,32,279.27318120002747,ASHA-stopped,True,138
7,0.1417796995352815,1,8,3,64,smoothl1,0.0007036471694662,7.933271102629634e-06,False,60.5865523815155,7,7,group_A,62.17532229423523,8.642450332641602,62.17532229423523,0.2035052361674337,7,b356cfa9,"trainable_b356cfa9_86_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-04-49",0.1417796995352815,0.5699576944603945,0.6307813204515129,0.7340137503043157,b356cfa9,86,7,0.1417796995352815,8,8,70.6076967716217,ASHA-stopped,True,139
11,0.0977713338754795,2,8,1,192,smoothl1,0.0018378502834758,3.3222829845446736e-06,False,97.37503170967102,11,11,group_B,98.94273233413696,8.81070065498352,98.94273233413696,0.1831912143478431,11,d08a9cbf,"trainable_d08a9cbf_54_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=192,loss=smoothl1,lr=0.0018,weight_decay=0.0000_2026-07-09_03-04-10",0.0977713338754795,0.4659856530833914,0.746367207250763,0.6083661830318553,d08a9cbf,54,11,0.0977713338754795,16,16,143.2274420261383,ASHA-stopped,True,140
13,0.1070382275357448,3,8,3,64,smoothl1,0.0005029265297672,4.385449651883087e-06,False,133.146644115448,13,13,group_A,134.75409030914307,10.294003009796144,134.75409030914307,0.1725956128028523,13,333bf44f,"trainable_333bf44f_87_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-05-12",0.1070382275357448,0.4896389032671041,0.7137279510459085,0.6463263120279602,333bf44f,87,13,0.1070382275357448,16,16,165.43180990219116,ASHA-stopped,True,141
4,0.2923373833850578,2,4,1,256,mse,0.000853274506624,2.449854673700888e-05,False,45.08431553840637,4,4,group_A,46.65293335914612,11.462477445602415,46.65293335914612,0.6715215464454289,4,1bb4b709,"trainable_1bb4b709_88_alignn_layers=2,batch_size=4,gcn_layers=1,hidden_features=256,loss=mse,lr=0.0009,weight_decay=0.0000_2026-07-09_03-05-23",0.2923373833850578,0.5761883851540969,0.6268398213643369,0.7379212371831299,1bb4b709,88,4,0.2923373833850578,8,8,91.77661776542664,ASHA-stopped,True,142
7,0.1610966895623181,4,8,2,192,smoothl1,0.0008589381320631,1.8261671782939894e-05,False,73.08158755302429,7,7,group_A,74.67232036590576,10.408392429351808,74.67232036590576,0.2142539138981117,7,e2137c86,"trainable_e2137c86_89_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-05-26",0.1610966895623181,0.6043126268640491,0.5536798304512672,0.8070224569101978,e2137c86,89,7,0.1610966895623181,8,8,85.27947878837585,ASHA-stopped,True,143
4,0.1576589143701962,3,4,3,128,smoothl1,0.0008796180886538,3.041558565439601e-05,False,55.67130422592163,4,4,group_B,57.227561473846436,13.951969861984251,57.227561473846436,0.2730126415941572,4,5e5904f1,"trainable_5e5904f1_55_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-05-15",0.1576589143701962,0.5954847198736464,0.579683908302048,0.7831597730237239,5e5904f1,55,4,0.1576589143701962,8,8,113.2443344593048,ASHA-stopped,True,144
7,0.1287303431324227,4,8,2,128,smoothl1,0.0014934827076346,3.550181282274141e-05,False,73.05195903778076,7,7,group_B,74.61462497711182,10.402355194091797,74.61462497711182,0.1935206609995762,7,682b84e0,"trainable_682b84e0_56_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0015,weight_decay=0.0000_2026-07-09_03-05-38",0.1287303431324227,0.5373710069478832,0.6577889339047793,0.7066581756478212,682b84e0,56,7,0.1287303431324227,8,8,85.21541714668274,ASHA-stopped,True,145
8,0.2771584497242377,3,8,3,64,mse,0.0006396728876467,2.7939804298110763e-06,True,80.2320966720581,8,8,group_B,81.79969930648804,10.017649173736572,81.79969930648804,0.5203561547204332,8,e6b0bae8,"trainable_e6b0bae8_57_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=64,loss=mse,lr=0.0006,weight_decay=0.0000_2026-07-09_03-05-49",0.2771584497242377,0.5695512332065373,0.646215291154883,0.7185084703103705,e6b0bae8,57,8,0.2771584497242377,8,8,81.79969930648804,ASHA-stopped,True,146
2,0.1717248471089141,2,8,4,256,smoothl1,0.0011385269545454,1.3548408970564106e-05,False,20.349726915359497,2,2,group_A,21.93545913696289,9.6403706073761,21.93545913696289,0.2498994515062241,2,a093b8d0,"trainable_a093b8d0_90_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=256,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_03-05-30",0.1717248471089141,0.6242409012818625,0.535658704322661,0.8231538574217823,a093b8d0,90,2,0.1717248471089141,8,8,80.04157090187073,ASHA-stopped,True,147
11,0.0877513088404186,2,8,1,192,smoothl1,0.0011869643768468,2.150224753688634e-05,False,96.47980856895448,11,11,group_A,98.0788915157318,8.769023180007935,98.0788915157318,0.1709000696431185,11,910e76e7,"trainable_910e76e7_91_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=192,loss=smoothl1,lr=0.0012,weight_decay=0.0000_2026-07-09_03-06-06",0.0877513088404186,0.4459215846118934,0.7747658144276911,0.5732967991309935,910e76e7,91,11,0.0877513088404186,16,16,141.95910263061523,ASHA-stopped,True,148
