best_epoch,best_val_loss_model_space,config_alignn_layers,config_batch_size,config_gcn_layers,config_hidden_features,config_loss,config_lr,config_weight_decay,done,elapsed_seconds,epoch,iterations_since_restore,run_group,time_since_restore,time_this_iter_s,time_total_s,train_loss_model_space,training_iteration,trial_id,trial_name,val_loss_model_space,val_mae,val_r2,val_rmse
12,0.1277298214180129,1,4,1,64,smoothl1,0.0009454173627288,7.612977540463394e-05,False,137.0021312236786,14,14,group_A,138.59284210205078,9.68458080291748,138.59284210205078,0.2062052852235651,14,229d37a1,"trainable_229d37a1_132_alignn_layers=1,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0009,weight_decay=0.0001_2026-07-09_03-18-27",0.1416945739713295,0.5548892356510392,0.5889752059359479,0.774455330758098
15,0.121112359579278,1,4,1,64,smoothl1,0.0009454173627288,7.612977540463394e-05,False,146.78233551979065,15,15,group_A,148.36989545822144,9.777053356170654,148.36989545822144,0.2005962780379421,15,229d37a1,"trainable_229d37a1_132_alignn_layers=1,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0009,weight_decay=0.0001_2026-07-09_03-18-27",0.121112359579278,0.5246966474778797,0.6772936659788441,0.6862243241138576
15,0.121112359579278,1,4,1,64,smoothl1,0.0009454173627288,7.612977540463394e-05,True,156.3998920917511,16,16,group_A,157.98408722877502,9.614191770553589,157.98408722877502,0.184714058225262,16,229d37a1,"trainable_229d37a1_132_alignn_layers=1,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0009,weight_decay=0.0001_2026-07-09_03-18-27",0.1366396040788718,0.5363044728991266,0.5942502089588454,0.7694696870991781
1,0.263634605816117,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,14.315169095993042,1,1,group_A,15.900593280792236,15.900593280792236,15.900593280792236,0.4627001799196691,1,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.263634605816117,0.8150939888952903,0.2852885199615922,1.021239824379198
2,0.2137951659304755,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,27.433087825775143,2,2,group_A,29.01170778274536,13.111114501953123,29.01170778274536,0.3407204013840197,2,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.2137951659304755,0.7285517773050848,0.4225399336414177,0.9179591211033192
3,0.1975361222312563,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,40.517146825790405,3,3,group_A,42.09220838546753,13.080500602722168,42.09220838546753,0.2946699135314484,3,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1975361222312563,0.6935376646534965,0.472775456136105,0.8771223413184254
4,0.1759877621575638,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,53.72836637496948,4,4,group_A,55.300130128860474,13.207921743392944,55.300130128860474,0.292397281541253,4,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1759877621575638,0.6435304602601054,0.5332937180499204,0.8252474414802345
4,0.1759877621575638,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,66.79471063613892,5,5,group_A,68.36357259750366,13.063442468643188,68.36357259750366,0.2698698103736897,5,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1912338608708331,0.6658144353241559,0.48275700743737,0.8687797130299184
6,0.1672563649832256,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,79.86457347869873,6,6,group_A,81.4302351474762,13.066662549972534,81.4302351474762,0.261017263500931,6,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1672563649832256,0.6226657112633126,0.5507585460412023,0.80965923782511
7,0.165489375591278,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,93.0782401561737,7,7,group_A,94.64048790931702,13.21025276184082,94.64048790931702,0.2463350713000417,7,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.165489375591278,0.6106936407654209,0.5487470370104652,0.8114698653189729
8,0.1566661429547128,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,106.24698424339294,8,8,group_A,107.8066074848175,13.166119575500488,107.8066074848175,0.2462187715738011,8,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1566661429547128,0.6109811297083039,0.591538986651794,0.7720362071759396
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,119.41993975639345,9,9,group_A,120.97606992721558,13.169462442398071,120.97606992721558,0.2364871445197153,9,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1317451923257774,0.5319234075317176,0.6507410754606748,0.7138979246505249
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,132.8007755279541,10,10,group_A,134.35314321517944,13.377073287963867,134.35314321517944,0.2286727171687996,10,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1360956593638374,0.5618379698453204,0.6453284393045493,0.719408469260826
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,146.24253678321838,11,11,group_A,147.79184794425964,13.4387047290802,147.79184794425964,0.2259018950561617,11,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1600881666339263,0.606076669350065,0.5808228045073045,0.7820980212446521
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,159.43213605880737,12,12,group_A,160.97807335853577,13.186225414276125,160.97807335853577,0.2227409030969908,12,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1346186632832522,0.5548834862985602,0.6426250496906126,0.722145014345336
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,172.79485416412354,13,13,group_A,174.33749222755432,13.359418869018556,174.33749222755432,0.2207716558682851,13,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1454889505865081,0.5678511175823963,0.6097024769965063,0.7546755167336987
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,185.97312235832217,14,14,group_A,187.51232051849365,13.174828290939333,187.51232051849365,0.2162546854811997,14,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.13392715069352,0.5522290908573217,0.6435704269849161,0.7211892232498127
9,0.1317451923257774,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,199.1679503917694,15,15,group_A,200.70380234718323,13.191481828689575,200.70380234718323,0.2036096403195012,15,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1391555836631192,0.5645204992810103,0.6323684345430012,0.7324344448008536
16,0.1082768740043753,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,212.51977348327637,16,16,group_A,214.05194568634033,13.348143339157104,214.05194568634033,0.2006565181129514,16,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1082768740043753,0.4821554046625636,0.7033299588714891,0.657959571607132
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,225.668270111084,17,17,group_A,227.19713616371155,13.145190477371216,227.19713616371155,0.2021996676750172,17,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1017587400933422,0.4693496736703704,0.7363233172827091,0.6202949227437452
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,238.79241466522217,18,18,group_A,240.31770277023315,13.120566606521606,240.31770277023315,0.1897613383765829,18,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1023524026312525,0.4750145980386006,0.7333908031248291,0.6237347300267946
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,252.03386998176575,19,19,group_A,253.5555863380432,13.23788356781006,253.5555863380432,0.1925557565969158,19,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1150405703004075,0.5103573098285402,0.6986130356599074,0.6631695780188724
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,265.126122713089,20,20,group_A,266.64451837539673,13.088932037353516,266.64451837539673,0.1776406319865281,20,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1157426617881923,0.4830835571480668,0.6672234106068231,0.6968491047604283
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,278.20796823501587,21,21,group_A,279.7231957912445,13.078677415847778,279.7231957912445,0.1807285579199791,21,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1058399404877077,0.4652210264479178,0.7104861787660843,0.6499755407889969
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,291.44927954673767,22,22,group_A,292.9611277580261,13.237931966781616,292.9611277580261,0.1783167277021337,22,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1169416077789806,0.479302862961002,0.676155012605365,0.6874339123909142
17,0.1017587400933422,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,304.5374586582184,23,23,group_A,306.04667115211487,13.085543394088743,306.04667115211487,0.1825417803577132,23,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.119394788370719,0.517869524077907,0.6786855536418612,0.684742823403396
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,317.63645195961,24,24,group_A,319.14288115501404,13.09621000289917,319.14288115501404,0.1643455107521616,24,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.0769954817714514,0.4015265875381276,0.7961268487255602,0.5454342194091923
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,330.88642477989197,25,25,group_A,332.3898448944092,13.246963739395142,332.3898448944092,0.1630060067988927,25,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1196931383064972,0.4699146656546143,0.6537009483214685,0.7108664444398439
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,343.9927725791931,26,26,group_A,345.49318504333496,13.10334014892578,345.49318504333496,0.157792745999884,26,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1243388389468823,0.4988170092220801,0.6504257670731516,0.714220102848962
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,357.0759859085083,27,27,group_A,358.57350420951843,13.080319166183472,358.57350420951843,0.1510513452757849,27,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.0823266075125762,0.4222087777083776,0.7827602735730373,0.5630305844580235
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,370.4427025318146,28,28,group_A,371.93684101104736,13.36333680152893,371.93684101104736,0.1566142568418693,28,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1174559644250958,0.4764703674332721,0.6606916759837148,0.703654744429721
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,383.63287115097046,29,29,group_A,385.124324798584,13.18748378753662,385.124324798584,0.1534619066849537,29,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1177451410109088,0.4729885037526802,0.66506577027502,0.6991045525447265
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,396.8182792663574,30,30,group_A,398.30641198158264,13.182087182998655,398.30641198158264,0.1459554780944151,30,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.1009882932883643,0.4269428568453753,0.7174134180943588,0.6421524316249432
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,False,410.15674018859863,31,31,group_A,411.6418583393097,13.33544635772705,411.6418583393097,0.1458180852496777,31,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.0894443855458308,0.4057748367500504,0.7552290737133378,0.5976436079901285
24,0.0769954817714514,3,4,2,64,smoothl1,0.0004520714796602,1.842231904610259e-05,True,423.31063580513,32,32,group_A,424.79261445999146,13.150756120681764,424.79261445999146,0.141759139691664,32,2339214e,"trainable_2339214e_20_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-13",0.0976506495483653,0.4327977957544692,0.7107479791479715,0.6496815957016068
1,0.2035008621594262,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,11.08120322227478,1,1,group_A,12.764329195022585,12.764329195022585,12.764329195022585,0.3696988896075011,1,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.2035008621594262,0.6918069625373843,0.4566955001533694,0.89039766879046
2,0.171168669190987,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,21.24480938911438,2,2,group_A,22.92219614982605,10.157866954803469,22.92219614982605,0.2539499828284158,2,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.171168669190987,0.629728242971362,0.5439469333847027,0.815774364202435
2,0.171168669190987,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,31.554992198944092,3,3,group_A,33.22933912277222,10.307142972946169,33.22933912277222,0.2396630974997808,3,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.2615019790828228,0.7887128839780861,0.2463194667249355,1.04871145619748
4,0.1618058750869105,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,41.73263692855835,4,4,group_A,43.40298867225647,10.173649549484251,43.40298867225647,0.224244570647752,4,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.1618058750869105,0.6170143120148535,0.5709568407585173,0.791248417059255
4,0.1618058750869105,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,51.98170590400696,5,5,group_A,53.648553133010864,10.245564460754396,53.648553133010864,0.2059967565921045,5,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.1818014154279673,0.6514807449452604,0.5119197752237988,0.8439329999561885
4,0.1618058750869105,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,62.54616045951843,6,6,group_A,64.20924925804138,10.560696125030518,64.20924925804138,0.2079908769133845,6,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.1857502123626767,0.64671555703275,0.4736694384834939,0.8763783845148382
4,0.1618058750869105,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,72.89738917350769,7,7,group_A,74.5581624507904,10.348913192749023,74.5581624507904,0.1829404223212448,7,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.1624283542629903,0.615722444049918,0.5751666802988062,0.7873569200359758
4,0.1618058750869105,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,True,83.27746176719666,8,8,group_A,84.93515944480896,10.376996994018556,84.93515944480896,0.1946857511614639,8,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.1963043341403285,0.6718292809358528,0.3680810513890117,0.9602693171788504
1,0.4177889155332374,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,10.63704514503479,1,1,group_A,12.241988182067873,12.241988182067873,12.241988182067873,0.974651372878076,1,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.4177889155332374,0.6721465742215048,0.4667045844273473,0.8821578201715237
2,0.3524043553720706,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,20.219602584838867,2,2,group_A,21.81888175010681,9.57689356803894,21.81888175010681,0.6339039887504565,2,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.3524043553720706,0.5887552214398012,0.5501660783827899,0.8101929584496318
2,0.3524043553720706,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,29.92052674293518,3,3,group_A,31.516948461532593,9.69806671142578,31.516948461532593,0.5808332510944885,3,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.3593632928120396,0.6045312472706962,0.5412831951813664,0.8181533039299359
2,0.3524043553720706,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,39.393617153167725,4,4,group_A,40.98643374443054,9.46948528289795,40.98643374443054,0.5705699000098032,4,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.4080810640697126,0.6551886451588439,0.4790963727257777,0.8718485589698272
2,0.3524043553720706,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,48.8646285533905,5,5,group_A,50.454285621643066,9.467851877212524,50.454285621643066,0.5534051400587855,5,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.4185418008023469,0.6390930820533359,0.4657435508898742,0.8829523157073887
6,0.3344489820892848,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,58.737266540527344,6,6,group_A,60.3239688873291,9.869683265686035,60.3239688873291,0.5518991401157857,6,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.3344489820892848,0.6372730828516197,0.5730855910614673,0.7892830380839646
6,0.3344489820892848,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,68.45074915885925,7,7,group_A,70.03404331207275,9.710074424743652,70.03404331207275,0.5252863585635029,7,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.3450427753900094,0.6180324838471255,0.5595629291877248,0.8016859936896783
8,0.2385767661232166,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,78.28622603416443,8,8,group_A,79.86606121063232,9.83201789855957,79.86606121063232,0.5180843463848106,8,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.2385767661232166,0.5134803140786264,0.6954636859558638,0.6666254758973748
8,0.2385767661232166,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,88.01763725280762,9,9,group_A,89.59459447860718,9.728533267974854,89.59459447860718,0.5423975979383248,9,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.3779843911607429,0.6375455606006618,0.5175138989677897,0.8390826996563809
8,0.2385767661232166,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,97.73919820785522,10,10,group_A,99.31289911270142,9.718304634094238,99.31289911270142,0.4990545129250193,10,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.2468805153849263,0.5271757116607109,0.6848641953079537,0.6781273144801231
8,0.2385767661232166,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,107.62108898162842,11,11,group_A,109.1921067237854,9.879207611083984,109.1921067237854,0.4987420304736626,11,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.439162601869573,0.7089743424655401,0.4394216867847514,0.9044415580715142
8,0.2385767661232166,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,117.34963726997375,12,12,group_A,118.91761207580566,9.725505352020264,118.91761207580566,0.4844062670702366,12,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.4040525601733298,0.6114963790988313,0.4842386385384372,0.8675345205567397
8,0.2385767661232166,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,127.11316442489624,13,13,group_A,128.6780014038086,9.76038932800293,128.6780014038086,0.4481208821595539,13,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.2524608365757755,0.4900596031994697,0.677741073509861,0.6857484604762296
14,0.2379568588166009,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,136.95968317985535,14,14,group_A,138.52123260498047,9.843231201171877,138.52123260498047,0.4236735520373056,14,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.2379568588166009,0.5069809953270332,0.6962549873285481,0.6657588390821924
14,0.2379568588166009,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,False,146.70275497436523,15,15,group_A,148.26154088974,9.74030828475952,148.26154088974,0.4275945221479195,15,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.2819193042617626,0.5488835350469105,0.6401381958645456,0.7246532423269646
14,0.2379568588166009,3,8,2,192,mse,0.0008321131273903,1.5842168168299793e-05,True,156.54770374298096,16,16,group_A,158.1038248538971,9.842283964157104,158.1038248538971,0.3923242081047438,16,26634072,"trainable_26634072_19_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-29-50",0.283386601184411,0.5815359990604767,0.6382652325287426,0.726536586863368
1,0.217066311331653,1,8,4,128,smoothl1,0.0008145962864006,1.2821142112264835e-05,False,9.705994606018066,1,1,group_A,11.302497863769531,11.302497863769531,11.302497863769531,0.3708843774038997,1,270b8b03,"trainable_270b8b03_160_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-26-03",0.217066311331653,0.713884297166202,0.4096771656397053,0.9281264607730428
2,0.1574562421393772,1,8,4,128,smoothl1,0.0008145962864006,1.2821142112264835e-05,False,18.50423240661621,2,2,group_A,20.09488534927368,8.79238748550415,20.09488534927368,0.2667171886194451,2,270b8b03,"trainable_270b8b03_160_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-26-03",0.1574562421393772,0.6010928387267325,0.5844086529054244,0.7787456102650346
2,0.1574562421393772,1,8,4,128,smoothl1,0.0008145962864006,1.2821142112264835e-05,False,27.2933189868927,3,3,group_A,28.88136053085327,8.78647518157959,28.88136053085327,0.2401759908378242,3,270b8b03,"trainable_270b8b03_160_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-26-03",0.180513596053792,0.6525365403829199,0.5111215439459054,0.8446228235506719
