best_epoch,best_val_loss_model_space,config_alignn_layers,config_batch_size,config_gcn_layers,config_hidden_features,config_loss,config_lr,config_weight_decay,done,epoch,num_reported_rows,run_group,test_mae,test_r2,test_rmse,time_total_s,training_iteration,trial_name,val_loss_model_space,val_mae,val_r2,val_rmse
47,0.0607223647976757,1,8,3,64,smoothl1,0.0005973625631671,1.6231031086848168e-06,True,50,50,group_A,,,,430.5880270004273,50,"trainable_ba5fc5f4_66_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-52-04",0.062767496160059,0.3476899786070819,0.8277347257804109,0.5013733354716152
49,0.0597564395561459,2,8,1,128,smoothl1,0.0007027809757054,2.687038536132206e-06,True,50,50,group_A,,,,437.42472553253174,50,"trainable_bcf64bb8_196_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-39-33",0.0597962237963521,0.3323747444156393,0.8394656179921127,0.4840011499736382
16,0.1228922719244288,1,4,3,128,smoothl1,0.0017977454894365,1.5062007907259195e-05,True,16,16,group_A,,,,187.17059326171875,16,"trainable_bed4a569_49_alignn_layers=1,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0018,weight_decay=0.0000_2026-07-09_02-47-58",0.1228922719244288,0.5230273280311813,0.6609716027132772,0.703364429693512
4,0.1505588768887772,2,8,1,64,smoothl1,0.0012083113519356,3.0932277867986834e-05,True,8,8,group_A,,,,70.94427132606506,8,"trainable_bf49d729_197_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0012,weight_decay=0.0000_2026-07-09_03-39-40",0.17014013987685,0.6279506612997884,0.5166987113598045,0.839791239387214
8,0.3255564058741564,2,8,3,256,mse,0.0004853605303631,4.1548335176356135e-06,True,8,8,group_A,,,,77.2151472568512,8,"trainable_c0723704_128_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=256,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_03-16-46",0.3255564058741564,0.6026364307406585,0.5844366996871848,0.7787193324360554
7,0.2917288832721256,1,8,1,64,mse,0.0005144836109114,4.704717086226305e-05,True,8,8,group_A,,,,65.68909931182861,8,"trainable_c22689af_118_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_03-13-32",0.3120904314139532,0.5867786302257108,0.6016256311406456,0.7624441867087548
16,0.0962227119142731,2,8,1,128,smoothl1,0.0004184274762115,3.792943182097138e-05,True,16,16,group_A,,,,143.77123999595642,16,"trainable_c2718266_80_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-02-02",0.0962227119142731,0.4541662679143104,0.7469055007909451,0.6077202619686791
8,0.2639612009916356,2,8,1,192,mse,0.0007789414753018,1.420929191919406e-05,True,8,8,group_A,,,,71.65069079399109,8,"trainable_c2e793c8_107_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_03-10-13",0.2639612009916356,0.5328570066341571,0.6630611831676934,0.7011935079655247
5,0.1378326670675681,1,8,4,128,smoothl1,0.0009311527576111,4.507450204197096e-06,True,8,8,group_A,,,,74.14715027809143,8,"trainable_c38b52b6_168_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-30-14",0.2012843194383162,0.6875608414490599,0.4450358959475353,0.8999011562959707
14,0.0938631621775803,2,8,3,64,smoothl1,0.0010079432120308,1.1082799605144406e-06,True,16,16,group_A,,,,153.07922101020813,16,"trainable_c5365f4e_190_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-37-24",0.1651578391335471,0.5650465008339428,0.5071517700217001,0.8480451286907015
47,0.0596461563947654,1,8,3,64,smoothl1,0.0006048897308998,1.0024674535159165e-06,True,50,50,group_A,,,,431.5167527198791,50,"trainable_c72ac62e_27_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-34-05",0.0615549081019938,0.3466137181424899,0.8328884425354715,0.4938165109689181
7,0.1417230811541673,1,8,3,64,smoothl1,0.0007238644061477,9.605666777814105e-06,True,8,8,group_A,,,,70.37626075744629,8,"trainable_c9a651c4_156_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-24-37",0.1610356080271895,0.6049411948489882,0.5523940986204546,0.8081840314167176
7,0.144369609220318,1,4,1,64,smoothl1,0.0007080907448323,2.913763313731746e-06,True,8,8,group_A,,,,81.56694388389587,8,"trainable_ca5d94dd_122_alignn_layers=1,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-14-52",0.1596657902238861,0.6138065064583351,0.5782927641769329,0.7844547366740695
7,0.360330132580308,3,8,4,128,mse,0.0005422491223224,6.073700261609541e-05,True,8,8,group_A,,,,84.45879817008972,8,"trainable_cbdd00d9_7_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=128,loss=mse,lr=0.0005,weight_decay=0.0001_2026-07-09_02-22-20",0.4550053245097241,0.6612448446239029,0.4191989125797366,0.9206108174178568
5,0.2530771111527448,2,8,1,128,mse,0.001475054777525,1.768067955417348e-05,True,8,8,group_A,,,,71.36909365653992,8,"trainable_cbe65091_200_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=mse,lr=0.0015,weight_decay=0.0000_2026-07-09_03-40-09",0.3157820652717005,0.6161959872648513,0.5969133637763416,0.7669403074679007
26,0.0667150618518313,4,8,2,192,smoothl1,0.0013081177011883,3.4202673546810175e-06,True,32,32,group_A,,,,338.31740164756775,32,"trainable_cdc59bdf_59_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0013,weight_decay=0.0000_2026-07-09_02-50-35",0.0884715472027738,0.4196951833709976,0.7583045546109585,0.5938771237273253
7,0.2992460703250592,1,8,3,64,mse,0.00056492501663,2.6024263926133396e-05,True,8,8,group_A,,,,70.91842794418335,8,"trainable_ce0437ab_194_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=mse,lr=0.0006,weight_decay=0.0000_2026-07-09_03-38-38",0.3504208323186036,0.6132137144807055,0.5526979932499513,0.8079096332383411
15,0.1063174173708946,1,8,1,64,smoothl1,0.0006042324407897,6.255033953166096e-06,True,16,16,group_A,,,,130.43549299240112,16,"trainable_ce22f089_162_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-28-33",0.1260631951705488,0.5014255084485852,0.6100346774960003,0.7543542785270222
15,0.0942683334526404,3,8,1,64,smoothl1,0.0009563027008444,9.666044933069943e-06,True,16,16,group_A,,,,149.43996286392212,16,"trainable_cf65d4e7_95_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-07-01",0.1237636309649263,0.4840283793460752,0.6549195679704403,0.7096145795291473
35,0.0645943924134212,1,8,3,128,smoothl1,0.0004579399857218,6.665628749625888e-05,True,50,50,group_A,,,,438.56028032302856,50,"trainable_cfbe260f_110_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0001_2026-07-09_03-11-18",0.0646566415979236,0.3468303312436014,0.8227702257328233,0.5085465418437551
13,0.1140559607988627,3,8,3,256,smoothl1,0.0009720314805608,4.453311805951124e-06,True,16,16,group_A,,,,162.5150957107544,16,"trainable_d0bc1141_31_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_02-36-50",0.1320535503524952,0.5206987108773111,0.6375639000370732,0.7272405515129495
50,0.0636031920652067,1,8,3,128,smoothl1,0.0003179893913472,6.217148326021816e-06,True,50,50,group_A,,,,437.5968458652496,50,"trainable_d202a10a_36_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_02-40-36",0.0636031920652067,0.3511362332304581,0.8302792104399496,0.4976567339245885
42,0.0582602308599879,1,8,3,128,smoothl1,0.0016113626688719,1.0703102465971344e-05,True,50,50,group_A,,,,440.4685175418854,50,"trainable_d228178a_34_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0016,weight_decay=0.0000_2026-07-09_02-38-45",0.0628574517156396,0.3312236721256326,0.8348324644427647,0.4909358054134126
47,0.0563804109595597,1,8,3,64,smoothl1,0.000649627850859,1.0807758506195971e-05,True,50,50,group_A,,,,441.718309879303,50,"trainable_d28e5325_155_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-24-30",0.056632423610796,0.3323878126327256,0.8492954704592244,0.4689488941195134
31,0.0699134842546844,3,8,2,64,smoothl1,0.0015584029811918,3.584039174840586e-05,True,32,32,group_A,,,,312.83513474464417,32,"trainable_d3544ea2_172_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0016,weight_decay=0.0000_2026-07-09_03-32-02",0.098399483593841,0.4260320868005507,0.7078214451658477,0.6529599310691416
6,0.2962475240072876,4,8,2,256,mse,0.0004819578621506,1.413149499975813e-06,True,8,8,group_A,,,,84.71844220161438,8,"trainable_d429e7e2_14_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=256,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_02-25-59",0.4267767875125168,0.6466968638342626,0.4552318250799951,0.8915962381980949
25,0.1004206659420142,3,4,4,192,smoothl1,0.0007928744631039,1.7054805962712718e-06,True,32,32,group_A,,,,483.13574838638306,32,"trainable_d5ba5a16_1_alignn_layers=3,batch_size=4,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_02-22-04",0.1096650472393742,0.4795491698427719,0.7002776223226845,0.6613356704051047
26,0.0680071293479866,4,8,2,192,smoothl1,0.0013903536363269,1.522325746497641e-05,True,32,32,group_A,,,,339.71179842948914,32,"trainable_d6236f6e_116_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0014,weight_decay=0.0000_2026-07-09_03-12-43",0.0761600134391633,0.389630754744004,0.8017318799420207,0.5378842250923984
49,0.0570656460310731,2,8,1,128,smoothl1,0.0006361814077475,5.262548287855226e-05,True,50,50,group_A,,,,440.9593324661255,50,"trainable_d8185fd5_63_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0001_2026-07-09_02-51-51",0.0592431515090601,0.3315163020731986,0.8416749075333255,0.4806591769092506
6,0.2978563770336448,1,8,3,256,mse,0.001700324294407,8.696210646576572e-06,True,8,8,group_A,,,,71.61362648010254,8,"trainable_d92e39c9_113_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=256,loss=mse,lr=0.0017,weight_decay=0.0000_2026-07-09_03-12-01",0.3564176557082978,0.6258941604482924,0.5450432205053489,0.8147932711040927
3,0.1569678173375823,3,8,3,192,smoothl1,0.0005403050662634,9.65394736144562e-06,True,8,8,group_A,,,,83.24453592300415,8,"trainable_d938f50a_179_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-33-55",0.2583896358492513,0.8083946428744293,0.2867990142011213,1.0201600930398351
15,0.1270577729576164,2,4,3,256,smoothl1,0.0004645495591188,8.093235951743414e-06,True,16,16,group_A,,,,201.40675449371335,16,"trainable_da43d9b9_169_alignn_layers=2,batch_size=4,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-30-51",0.131139063389686,0.5319719540056363,0.6506857848498286,0.7139544304224681
14,0.0990533650749259,2,8,3,64,smoothl1,0.0005907676612004,6.102463816842104e-05,True,16,16,group_A,,,,150.22552061080933,16,"trainable_dba07131_126_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0001_2026-07-09_03-16-40",0.1154437863598109,0.4725766085084774,0.6723428023303489,0.691468211863296
5,0.2738238562036443,1,8,4,128,mse,0.000590549447657,2.0836985814908897e-05,True,8,8,group_A,,,,74.48157405853271,8,"trainable_dc864037_176_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=128,loss=mse,lr=0.0006,weight_decay=0.0000_2026-07-09_03-32-22",0.3932430877020119,0.6478016002368513,0.4980366157437601,0.8558514338315353
4,0.1616935470589885,4,8,2,128,smoothl1,0.0007350272713582,3.756242784122383e-06,True,8,8,group_A,,,,84.76025319099426,8,"trainable_e000e4c9_180_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-34-05",0.195387572030384,0.6690190260128084,0.3682557817765743,0.9601365471213869
45,0.1508941426281891,1,4,1,192,mse,0.0015186541422714,4.399436666931211e-06,True,50,50,group_A,,,,498.18932938575745,50,"trainable_e0ee0b49_6_alignn_layers=1,batch_size=4,gcn_layers=1,hidden_features=192,loss=mse,lr=0.0015,weight_decay=0.0000_2026-07-09_02-22-17",0.1769667422921254,0.3952709908824472,0.7741070936202679,0.5741345201429398
7,0.1610966895623181,4,8,2,192,smoothl1,0.0008589381320631,1.8261671782939894e-05,True,8,8,group_A,,,,85.27947878837585,8,"trainable_e2137c86_89_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-05-26",0.1724628454675434,0.6420807566661686,0.5413331869770464,0.8181087207941088
7,0.1418810553020901,1,8,3,64,smoothl1,0.0007806252387208,4.878451613264763e-06,True,8,8,group_A,,,,70.94631242752075,8,"trainable_e67c4b41_69_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_02-54-01",0.1633887049894799,0.6087756034743592,0.5438544356674085,0.8158570886114168
7,0.1498009710715561,2,4,2,128,smoothl1,0.0009009957285093,2.0820313874687885e-05,True,8,8,group_A,,,,97.36380171775818,8,"trainable_e8378629_51_alignn_layers=2,batch_size=4,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_02-48-52",0.1870588232127447,0.6630047732691443,0.4895754550548353,0.8630344628550324
7,0.154697616343145,4,8,2,256,smoothl1,0.0010453695004822,3.416376058058052e-05,True,8,8,group_A,,,,84.83005881309509,8,"trainable_eaa78d52_93_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=256,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-06-44",0.1737697746151338,0.6344724122742486,0.4969573766855316,0.8567709952751646
50,0.0569752176198615,2,8,1,128,smoothl1,0.0009933751968528,8.719080785721817e-06,True,50,50,group_A,,,,441.01702070236206,50,"trainable_eb713251_76_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_02-58-44",0.0569752176198615,0.325712440832325,0.851046728612207,0.4662162278527228
27,0.0802831781643723,1,8,3,64,smoothl1,0.0003940578685066,1.2649726395866435e-06,True,32,32,group_A,,,,280.3332393169403,32,"trainable_ecc0a9f4_68_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-53-20",0.081149209556835,0.4097396382409954,0.7777862682287191,0.56943978889765
12,0.0987849557604739,1,8,3,192,smoothl1,0.0007765321943192,3.3230393164033474e-05,True,16,16,group_A,,,,145.2113962173462,16,"trainable_ed0a4fbf_171_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-31-13",0.1599451367738385,0.5687208277632599,0.5010900193312896,0.8532444249172364
5,0.1548074807912584,4,8,3,128,smoothl1,0.0012548114509271,3.531956671018321e-05,True,8,8,group_A,,,,88.64991664886475,8,"trainable_edb44d28_131_alignn_layers=4,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0013,weight_decay=0.0000_2026-07-09_03-18-20",0.1832380523836171,0.6208393821314142,0.4871967175896655,0.8650431301122801
7,0.3203558879239218,4,8,2,128,mse,0.0005203538155208,1.1715132737020088e-05,True,8,8,group_A,,,,84.42250370979309,8,"trainable_edb6f4d4_188_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_03-36-49",0.4332269315051023,0.64174107523807,0.446998396692909,0.8983086021511096
44,0.0505784095373379,2,8,1,64,smoothl1,0.0007033122173895,2.721437009764781e-06,True,50,50,group_A,,,,432.2853524684906,50,"trainable_f0c92e93_174_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-32-15",0.0524170775725333,0.3313851379616763,0.8656417715113471,0.4427866289292448
16,0.2166637281576792,3,4,2,64,mse,0.0008430072729175,3.039296136739057e-06,True,16,16,group_A,,,,215.43621373176575,16,"trainable_f1bdca42_2_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_02-22-07",0.2166637281576792,0.4565851485936271,0.7234350458180829,0.635273788105477
6,0.1605316583244573,2,8,3,192,smoothl1,0.0008026375451537,5.7129233765009474e-05,True,8,8,group_A,,,,79.19298148155212,8,"trainable_f2ebc1cd_47_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0008,weight_decay=0.0001_2026-07-09_02-47-29",0.2274486537254046,0.7213766216735954,0.3224577538353392,0.994330023559943
7,0.1436205939562232,4,8,3,128,smoothl1,0.000796581886756,3.886657462611114e-05,True,8,8,group_A,,,,88.33072972297668,8,"trainable_f2f532bf_124_alignn_layers=4,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-15-19",0.2269669442817017,0.6982356770555124,0.3417337032363768,0.9800837152198888
7,0.2952566804393889,1,8,1,64,mse,0.000755775929708,9.514042534660971e-05,True,8,8,group_A,,,,65.42296814918518,8,"trainable_f3aeae68_40_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=mse,lr=0.0008,weight_decay=0.0001_2026-07-09_02-43-25",0.3182619869235962,0.5898963454642688,0.5937478104066733,0.7699459176155197
4,0.282777832614051,2,8,1,128,mse,0.0007326776224918,8.760913149032226e-05,True,8,8,group_A,,,,71.76744437217712,8,"trainable_f56b1ae6_79_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=mse,lr=0.0007,weight_decay=0.0001_2026-07-09_03-01-09",0.3154982364682293,0.6029253726998182,0.5972756655520259,0.7665955598682079
32,0.077252759041373,1,8,3,64,smoothl1,0.0005669415138161,3.0546619448872515e-05,True,32,32,group_A,,,,275.12095832824707,32,"trainable_f6b5094e_73_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-56-30",0.077252759041373,0.3850477874906995,0.7816555090012131,0.564460404516943
14,0.1106778410455537,1,8,3,256,smoothl1,0.0005504141606635,7.859385327532878e-05,True,16,16,group_A,,,,142.19293808937073,16,"trainable_f7596a16_64_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0006,weight_decay=0.0001_2026-07-09_02-51-56",0.1200150258287235,0.4718957869700099,0.632146809756198,0.7326551836954514
50,0.0496761531214274,2,8,1,64,smoothl1,0.0008350182411692,1.3314703565427604e-06,True,50,50,group_A,,,,434.5272927284241,50,"trainable_f770353c_198_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-39-49",0.0496761531214274,0.3194884380553493,0.8721669432239992,0.4319007420957333
7,0.142803991440112,1,8,3,64,smoothl1,0.0006161026824601,3.903872074794809e-06,True,8,8,group_A,,,,69.68362998962402,8,"trainable_f9fb4177_42_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-45-42",0.1574706673700973,0.5990550112040768,0.5668835275390283,0.7949955796844388
5,0.1358463940797028,1,8,4,64,smoothl1,0.0009248642532683,5.087213395297619e-06,True,8,8,group_A,,,,73.25539088249207,8,"trainable_fa309e95_192_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=64,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-37-43",0.1612966508461684,0.5987776860177456,0.5604901729869163,0.8008416619192841
5,0.1259977427266893,1,8,4,128,smoothl1,0.0007650846292807,1.3448464537959773e-05,True,8,8,group_A,,,,74.9674940109253,8,"trainable_fc301f2f_134_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-19-02",0.1960441301029826,0.6683142439766813,0.4581647397454166,0.8891929179177769
8,0.2405534352338503,3,8,2,192,mse,0.0009128792790382,8.403266343721628e-05,True,8,8,group_A,,,,81.26470136642456,8,"trainable_fda52fc4_123_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0009,weight_decay=0.0001_2026-07-09_03-15-15",0.2405534352338503,0.4991529008268894,0.6929405276779708,0.6693813574121688
14,0.0962736676176073,2,8,3,64,smoothl1,0.0008203596048452,2.4018489996509376e-06,True,16,16,group_A,,,,149.69628262519836,16,"trainable_ffc6eeef_140_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-20-23",0.1402465976262218,0.5243774629710447,0.588232616402931,0.7751546108366281
31,0.0706510118568542,3,8,2,128,smoothl1,0.0005338332059081,1.2102825331398871e-05,True,32,32,group_B,,,,314.5409724712372,32,"trainable_0166e523_76_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-17-24",0.0799984940815539,0.3799895380920858,0.7785968918966736,0.5684001971710768
8,0.2802974170950985,2,8,4,128,mse,0.0008648954453251,6.023705748957525e-06,True,8,8,group_B,,,,80.5750138759613,8,"trainable_0332f285_45_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=128,loss=mse,lr=0.0009,weight_decay=0.0000_2026-07-09_02-57-15",0.2802974170950985,0.5619966871230768,0.6422084820547768,0.7225657693956703
16,0.1320962191771262,3,4,1,64,smoothl1,0.0003608542561746,1.8527997437323065e-05,True,16,16,group_B,,,,201.3391501903534,16,"trainable_03d86608_48_alignn_layers=3,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-58-58",0.1320962191771262,0.5082735914679601,0.6126236119019686,0.7518460735291507
11,0.1224891561127844,3,8,2,256,smoothl1,0.0003203182233107,3.531625673462389e-06,True,16,16,group_B,,,,160.0763783454895,16,"trainable_0591a3c6_91_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=256,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_03-28-50",0.1229430131771892,0.5043227766953521,0.6398659955657628,0.7249272552128332
44,0.0580350093632226,1,8,2,128,smoothl1,0.0006875430537704,1.8164777292499189e-06,True,50,50,group_B,,,,422.4595603942871,50,"trainable_06990d86_10_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_02-27-50",0.0674736021411797,0.3515736524098984,0.8206149390555276,0.511629408139917
4,0.1337466387363968,1,8,2,128,smoothl1,0.0019908212414649,3.0263623280606527e-06,True,8,8,group_B,,,,69.14113712310791,8,"trainable_085798ef_35_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0020,weight_decay=0.0000_2026-07-09_02-51-49",0.1782239122444359,0.6349961474298043,0.5092674844873639,0.8462229134997085
7,0.1632377260891848,2,8,4,256,smoothl1,0.0012479665510063,1.8379089058587491e-06,True,8,8,group_B,,,,79.71587038040161,8,"trainable_08deb1ec_59_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=256,loss=smoothl1,lr=0.0012,weight_decay=0.0000_2026-07-09_03-07-16",0.206073753851116,0.7052793068009577,0.4214800135981842,0.9188011855784785
14,0.1055650283784541,3,8,1,256,smoothl1,0.0003307299334977,7.86256779770083e-05,True,16,16,group_B,,,,152.30625820159912,16,"trainable_0cdd49c8_69_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0003,weight_decay=0.0001_2026-07-09_03-12-36",0.1223707780951545,0.494806611376915,0.6598942583802552,0.7044810981604109
15,0.1205124687896203,1,4,3,128,smoothl1,0.0009196632507418,1.120692523491536e-05,True,16,16,group_B,,,,182.6588897705078,16,"trainable_0d0a7121_94_alignn_layers=1,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-31-33",0.1229547751407143,0.5281447228388254,0.6681401284065315,0.6958886187326384
12,0.1097798006480963,1,8,3,192,smoothl1,0.000636403025065,2.58858933792859e-06,True,16,16,group_B,,,,141.52114462852478,16,"trainable_10e8ebbd_16_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-33-33",0.1381626196560405,0.5246786324096981,0.5969854594172206,0.7668717173427904
14,0.1020932061568139,3,8,1,64,smoothl1,0.0004904695088381,1.3973457575939029e-06,True,16,16,group_B,,,,150.5977864265442,16,"trainable_1243107d_14_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-30-51",0.1158912641109612,0.4934671955954653,0.6773949796362648,0.6861165955904748
16,0.1154326996396458,2,4,4,128,smoothl1,0.0004141492568436,6.390180504472745e-05,True,16,16,group_B,,,,213.852632522583,16,"trainable_13a35bea_11_alignn_layers=2,batch_size=4,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0004,weight_decay=0.0001_2026-07-09_02-28-13",0.1154326996396458,0.5116536817034317,0.7013809849204562,0.660117266495189
5,0.3800407004734826,4,4,3,192,mse,0.0015998946733273,1.493097040083149e-06,True,8,8,group_B,,,,122.86139917373656,8,"trainable_146ed4e7_9_alignn_layers=4,batch_size=4,gcn_layers=3,hidden_features=192,loss=mse,lr=0.0016,weight_decay=0.0000_2026-07-09_02-26-02",0.4222555857486826,0.7158133114267851,0.4610030245153894,0.8868609393102189
